,betas,betas_std,pvalues,qvalues,reject
0,0.002924796733039906,0.07049085308964863,0.24756081493942342,0.7173854558374385,0.0
1,-0.01270388024087146,-0.057000324007862375,0.3597027947425927,0.792185771025154,0.0
2,-0.0036181609182942484,-0.052393656546581964,0.3828042387597814,0.8067201789466518,0.0
3,0.003098189752173126,0.016682199112912664,0.8031327422811128,0.9637251967838635,0.0
4,0.00729735359281115,0.03620048497887701,0.5863221505374414,0.9047107367343309,0.0
5,0.0028700382255566976,0.055706716733109174,0.4425846606674466,0.8366538468490781,0.0
6,0.0050702267462061626,0.023335709448192056,0.7100383956827955,0.9404864438767236,0.0
7,-0.011833980803190532,-0.05330272215263905,0.37443272571847497,0.7990835623007716,0.0
8,-0.00015311371578463867,-0.0007881037976890165,0.9910250340298129,0.9932364479865858,0.0
9,0.004228971427229307,0.10532868183090335,0.09779680951069517,0.5965318585989617,0.0
10,-0.017807312095548224,-0.09187358927552339,0.18692565844897152,0.6723258520253022,0.0
11,0.0014379699847195185,0.007048672736872284,0.9160293385022382,0.9851815015949614,0.0
12,-0.0027249012658819315,-0.013928319907557277,0.8405267053549526,0.967512754365413,0.0
13,-0.006834866367324791,-0.03309116218275526,0.623377565289511,0.9151840217249644,0.0
14,-0.0011140841352687844,-0.01665398856938466,0.8233822204132518,0.9637251967838635,0.0
15,-0.012091135352921797,-0.06250335931071893,0.36201484234746717,0.792185771025154,0.0
16,-0.004903839070209845,-0.02458772909715226,0.713423617123549,0.9404864438767236,0.0
17,0.007801713733604864,0.038405939109899936,0.5941713599666111,0.9081093600745672,0.0
18,-0.01512844948829641,-0.07469455700690468,0.27868187827891155,0.7319266290094169,0.0
19,-0.008350602801130463,-0.03767517896232975,0.5947664998678157,0.9081093600745672,0.0
20,-0.00027797022957226983,-0.006283522846840649,0.9294573675932931,0.9889302146067936,0.0
21,-0.013894220890690876,-0.0646587888720921,0.315156777375219,0.7579472916874962,0.0
22,-0.009941620759472056,-0.04251233505369317,0.487735898328544,0.8547087885453376,0.0
23,0.015349145231712996,0.07820951963704108,0.233290970194411,0.7173043495378841,0.0
24,0.01600302393551832,0.07411783201869299,0.2394045530994109,0.7173854558374385,0.0
25,0.014292956475588375,0.06295736645161004,0.3625773336615128,0.792185771025154,0.0
26,0.0018604837427057454,0.008952619982240312,0.8935090382602888,0.9786723536500268,0.0
27,0.0025342489413607214,0.0362235551334632,0.5720439436926756,0.9000388826632113,0.0
28,0.005010199535201391,0.028944968210885,0.666449030967205,0.9328322328442706,0.0
29,0.021991764469037514,0.11223333618820935,0.08428030881817605,0.5729637117179949,0.0
30,0.01430416500218937,0.08066860073665877,0.2665065287486667,0.7261784042585986,0.0
31,0.008639981836279172,0.04776451188902969,0.4935626503477182,0.8590459728135822,0.0
32,-0.0011652321044345257,-0.006819565801582245,0.9228583011260214,0.9872322751008012,0.0
33,0.005404743919532632,0.031136359030066445,0.6683381463576655,0.9328322328442706,0.0
34,0.022460358050071988,0.12317950826951682,0.06641495833837431,0.5514516751337073,0.0
35,0.0026981224080075594,0.07611559742679087,0.3209413425080612,0.762923419904877,0.0
36,0.027259544486476425,0.14231989076398177,0.0320634921965729,0.46527463968905003,0.0
37,0.022363760445306136,0.10146431956833851,0.10625785980399226,0.6122336520562435,0.0
38,0.007126306773232754,0.03196276642205337,0.6619763491896293,0.9328322328442706,0.0
39,-0.00415475404158562,-0.019881072426540847,0.777220500875587,0.9531193360620432,0.0
40,-0.003966706353521513,-0.01760440227942678,0.8137227540759162,0.9637251967838635,0.0
41,0.007339614452441248,0.030959189545848042,0.6746326127629532,0.9328322328442706,0.0
42,0.002221748152269685,0.010118741528730301,0.8821826841929122,0.9759676804531084,0.0
43,0.02319208250774352,0.11841972222391117,0.12204958009023006,0.6310739793089403,0.0
44,0.0018617966476517536,0.031867880140503735,0.6719639170297771,0.9328322328442706,0.0
45,0.014617034273251459,0.06745306251115382,0.26341676360070987,0.7228322800652724,0.0
46,0.02332538606401916,0.10052828719529161,0.0762100521380113,0.5691801063009979,0.0
47,0.009849357755281585,0.05161930287593075,0.4245978355771468,0.8320269826359655,0.0
48,0.01615156112757596,0.07546584077961219,0.24367968330188464,0.7173854558374385,0.0
49,0.017568934280940626,0.08069936296941863,0.22458439529562924,0.7110250250317669,0.0
50,0.007082310593308931,0.034734418229614115,0.595283825607065,0.9081093600745672,0.0
51,0.014893842798510184,0.06503854086222088,0.311968808754685,0.7562880212234789,0.0
52,0.022671584642340134,0.1287694476167232,0.052275692451136654,0.5246173697989102,0.0
53,0.004790710000628027,0.021914890144205876,0.7592166102323787,0.9478146261565141,0.0
54,-0.00767094585403641,-0.11613861139509574,0.07678965307562342,0.5691801063009979,0.0
55,0.0026984404025475516,0.014202808310264794,0.8464191924114707,0.9724104446292244,0.0
56,0.022779496109647947,0.11262851142432984,0.0917602656328651,0.5890782485072821,0.0
57,0.01918003305629214,0.10287151162448395,0.1471430333829012,0.6639954533171617,0.0
58,0.002187153096359203,0.011307131838690095,0.876177163523549,0.9759676804531084,0.0
59,0.026949930759844636,0.12023774336250412,0.10251210834177873,0.6023310320646886,0.0
60,0.0293279905063212,0.14223905328362718,0.045690777148673485,0.5040956748698306,0.0
61,0.03377614932411549,0.16370795728478213,0.022938503619304895,0.46527463968905003,0.0
62,-0.004474390129368046,-0.02717575107646868,0.7229456111578176,0.9439591156360707,0.0
63,-0.019134885840285172,-0.08871542073812792,0.267000226039394,0.7261784042585986,0.0
64,-0.014357015658709948,-0.06753008989973133,0.4022544859810929,0.8210886465561072,0.0
65,-0.003832244084733722,-0.06083539035339665,0.41727098857870293,0.8277804731276625,0.0
66,-0.00467338996519918,-0.023694195548299428,0.7590780843382804,0.9478146261565141,0.0
67,-0.0007668929831629,-0.003719579582997165,0.9590612153734008,0.9895934560022324,0.0
68,0.015232817090048898,0.07202916976346689,0.346534280891004,0.7817294002982403,0.0
69,0.003492987713321888,0.01653185507787794,0.8287005083994619,0.9637251967838635,0.0
70,0.00585053768201145,0.027623303627572635,0.7251353115352044,0.9440655337422577,0.0
71,0.013571037823169946,0.06122386899469463,0.4218798934158414,0.8307656769707201,0.0
72,0.014793215812240593,0.06807243116700884,0.37495459461805436,0.7990835623007716,0.0
73,0.007115528045960002,0.040884950906659126,0.5969554431312996,0.9081093600745672,0.0
74,-0.021641552562629975,-0.10562051866454387,0.18778557176429486,0.6723258520253022,0.0
75,0.01947475491844353,0.08929811813320637,0.2624571749072237,0.7228322800652724,0.0
76,0.02456033080856139,0.1096673774009746,0.166705905571952,0.6723258520253022,0.0
77,0.002360564090988306,0.030892092171885294,0.6551382351375217,0.9310850741220771,0.0
78,0.013001010910935439,0.05964506237187655,0.31378346154357684,0.7579472916874962,0.0
79,-0.00990443271654614,-0.04269932308362827,0.45847635168945633,0.8418740734008292,0.0
80,0.012450703550559813,0.06679167357558677,0.28578588162222074,0.7365980591997758,0.0
81,-0.00021552487714303868,-0.000969812414946869,0.9882620703381717,0.9932364479865858,0.0
82,0.0022205202698422875,0.010764457293875401,0.8729930844103474,0.9759676804531084,0.0
83,0.010746460263816059,0.054881212198572504,0.39091900870561225,0.809279092997777,0.0
84,0.01583752271586677,0.06652901286085613,0.2806127197207317,0.7334215974385824,0.0
85,0.0207250392065259,0.11359098349758626,0.0714264121743622,0.5551305969431262,0.0
86,-0.016144105863778187,-0.07570723656124326,0.256556894337608,0.7202800440104016,0.0
87,0.005799024813020628,0.025448656213079998,0.7112736253466209,0.9404864438767236,0.0
88,-0.0028981219423977705,-0.01366885553201219,0.863536704894571,0.9747628515283832,0.0
89,-0.0064410842781929874,-0.03086407847551286,0.693451090132327,0.9396601091043909,0.0
90,-0.005563973987411264,-0.07913989752657793,0.22633923443288675,0.7113753823406787,0.0
91,-0.015406577786911409,-0.0561552188107223,0.4398059631647939,0.8354305053723939,0.0
92,-0.001151579536975006,-0.004835082334109522,0.9401688725622425,0.9895934560022324,0.0
93,-0.009994864938916756,-0.0529713917173471,0.4358962616970691,0.8354305053723939,0.0
94,-0.027297043580939477,-0.09004102404828272,0.2330274499982514,0.7173043495378841,0.0
95,-0.006308465864077654,-0.030255545703921305,0.677679121532182,0.9328322328442706,0.0
96,-0.014450982906189846,-0.06961984920390997,0.33022911842402713,0.7672670943336596,0.0
97,-0.004454581994647855,-0.017247453367262626,0.8039313035742356,0.9637251967838635,0.0
98,0.005247211392896453,0.02811777755799652,0.675646231182689,0.9328322328442706,0.0
99,0.012970307128417364,0.06117300916312905,0.3736673466284415,0.7990835623007716,0.0
100,-0.0012963208176208687,-0.005211763407803514,0.9357166624595052,0.9892876828834185,0.0
101,-0.006679622996245749,-0.028451982743167896,0.7132778160126957,0.9404864438767236,0.0
102,-0.025992949342364964,-0.11243031154125452,0.16005630681062427,0.6705029368054143,0.0
103,-0.012615172730791924,-0.050505052872212304,0.43487501042275123,0.8353931503682267,0.0
104,0.0008422902937456215,0.0070192895864014185,0.9198239956132932,0.9857737297520837,0.0
105,-0.015545697226093646,-0.07840282617847072,0.2505184075210202,0.7173854558374385,0.0
106,0.0056371568147057065,0.026266193510222288,0.6820251787917961,0.9345272542074677,0.0
107,-0.0031581957574684607,-0.013236674081030575,0.8535344670724603,0.9747628515283832,0.0
108,-0.01585069699427338,-0.07168476578515903,0.3022901769465881,0.7512109534634447,0.0
109,-0.007643887582199227,-0.03310281496925578,0.6734463575405345,0.9328322328442706,0.0
110,0.007350805961399891,0.027583289269824795,0.7076439903966478,0.9404864438767236,0.0
111,0.018598211119513045,0.08103224062114707,0.24474515834607707,0.7173854558374385,0.0
112,0.0021927964643904587,0.01203861735675493,0.8681972361645003,0.9759676804531084,0.0
113,-0.01892762032848784,-0.07796549930103525,0.3021908766774257,0.7512109534634447,0.0
114,0.016986361486780087,0.07484247295540129,0.31084002500300334,0.7558824170053244,0.0
115,-0.0038812885061251107,-0.017686590543549714,0.8189297476928813,0.9637251967838635,0.0
116,-0.005781316481009477,-0.02490211440747292,0.7508911996395535,0.9478146261565141,0.0
117,0.0008141490584818026,0.003768943347181374,0.9584666137953541,0.9895934560022324,0.0
118,-0.00625004861329952,-0.02978839912437571,0.6804662867739768,0.9345272542074677,0.0
119,0.0007879242542769073,0.01262425020092759,0.8583749269571881,0.9747628515283832,0.0
120,0.013762915166536568,0.0675587459923399,0.27781461365515875,0.7319266290094169,0.0
121,-0.0015762235517589873,-0.007586205346637273,0.8977324853043932,0.9789246966290297,0.0
122,0.018953556233860542,0.10078273472637217,0.1541137638938682,0.6659789768249228,0.0
123,0.00962350753816713,0.04378065264863826,0.5339831824444661,0.8801268999132962,0.0
124,0.006779514938732562,0.033090617917697324,0.636709350509207,0.923539364755335,0.0
125,-0.0006775894628541549,-0.0034212700747896646,0.9610778353149559,0.9895934560022324,0.0
126,0.002821184473479023,0.013235544451134841,0.8282702382119214,0.9637251967838635,0.0
127,0.0006830263359124777,0.003947512520596889,0.9529870546089765,0.9895934560022324,0.0
128,0.005357221642282925,0.024135741149977998,0.7280819938664493,0.9447352135010696,0.0
129,0.002885646282901779,0.013654503908337744,0.8197767943049052,0.9637251967838635,0.0
130,0.023814566376133425,0.11222565261208012,0.12984613215974092,0.6438682169617683,0.0
131,0.024275726904324675,0.11344044812370013,0.1529805032302499,0.6656892190772381,0.0
132,-0.009957716611942495,-0.047141503186949214,0.4503848614455561,0.8381584038136128,0.0
133,-0.024624924111786985,-0.10516175257544547,0.11914242257251798,0.6273828834198415,0.0
134,0.020875081786155852,0.09076302287737656,0.20789770049091602,0.6957810471711684,0.0
135,0.0045791403531553875,0.08130084398139499,0.2748461016248024,0.7319266290094169,0.0
136,0.03084647138953358,0.15454565548879312,0.031296639251478665,0.46527463968905003,0.0
137,0.006837430893072325,0.03517799950263342,0.6251013199259787,0.9151840217249644,0.0
138,0.010429035778468538,0.056944349284683476,0.4397511681129178,0.8354305053723939,0.0
139,0.04203127531391659,0.21089745543948688,0.003428264077842175,0.42841424938221706,0.0
140,0.020678867066374534,0.0953110256675443,0.18749908205873564,0.6723258520253022,0.0
141,0.011604120399905209,0.060392020436972116,0.41637576517315655,0.8277804731276625,0.0
142,0.0270554988315268,0.14146403582991404,0.06518623438152726,0.5514516751337073,0.0
143,0.025976682059839475,0.1609659281725233,0.03658218738799202,0.4696972207840951,0.0
144,0.027621720584982926,0.13253154314053317,0.08655993280350709,0.5732046025413122,0.0
145,0.01296208705294312,0.07025275009361957,0.36468302296527666,0.7942070357725437,0.0
146,0.017022310726960716,0.08804346786233533,0.25283246219172273,0.7173854558374385,0.0
147,0.015005816829289191,0.07467648054588259,0.32788525292690096,0.7662936248179258,0.0
148,0.032592067828443975,0.17550379637451388,0.017899321964400597,0.4545187966249816,0.0
149,0.010847395969475915,0.04895416387971922,0.5294961955623909,0.878271201570792,0.0
150,0.020702955571996848,0.0946228569928809,0.19835428401827718,0.6900783444685652,0.0
151,0.007539419362727354,0.039935131181723496,0.5822222450579255,0.9034016070663384,0.0
152,0.003996091893888396,0.15498349094039393,0.040114545635897815,0.4851061332713224,0.0
153,-0.026387435493724683,-0.10474735002959912,0.12080937877300822,0.6295913702843354,0.0
154,-0.000647991362736672,-0.002729654856300452,0.9636120538803692,0.9895934560022324,0.0
155,-0.006947161601923943,-0.03489634519004779,0.5976931317029243,0.9081093600745672,0.0
156,-0.02189534194790116,-0.08548870098586991,0.2076554706119287,0.6957810471711684,0.0
157,-0.011216975074183157,-0.05494617135472761,0.4479029838492147,0.8381584038136128,0.0
158,-0.013224669393666465,-0.0642277713626455,0.35218392929592324,0.7842030540755809,0.0
159,0.006053644063006654,0.02497146216678049,0.6931824145130216,0.9396601091043909,0.0
160,0.022430319217962957,0.11694016539633001,0.06828015456158279,0.5514516751337073,0.0
161,0.02495999809212198,0.1129232604849743,0.08721059031772536,0.5740443919647746,0.0
162,0.030782724425000216,0.12319226857604149,0.029016437065321178,0.46527463968905003,0.0
163,-0.002050400258267519,-0.009200193415824304,0.8984457912811623,0.9789246966290297,0.0
164,-0.01966488009818898,-0.09077847628281142,0.23738471273563136,0.7173854558374385,0.0
165,-0.006339869394965758,-0.0253872209992204,0.6564488971587265,0.9318872014533606,0.0
166,-0.02098052708626583,-0.08579350828196383,0.19112382957315166,0.6772360570905545,0.0
167,-0.01105967726922861,-0.05321894695861395,0.44366788128583323,0.8366538468490781,0.0
168,-0.013131131936816616,-0.05636075185567373,0.36803382495150394,0.7969720683843315,0.0
169,0.01824971635908897,0.08377173680705655,0.24765055981036596,0.7173854558374385,0.0
170,-0.0048882576057506935,-0.06805697389752864,0.27813004222702037,0.7319266290094169,0.0
171,0.014175043426642643,0.06822793526193013,0.2631518696051164,0.7228322800652724,0.0
172,0.02233072570174082,0.09882470869187189,0.09087856315640426,0.585401561975757,0.0
173,0.0019241016060665196,0.01074713533228536,0.8699670295106345,0.9759676804531084,0.0
174,0.028651626067229242,0.14535935498810637,0.02504012511133699,0.46527463968905003,0.0
175,0.009583450274077828,0.044867132063972914,0.4859833082248951,0.8537544603950861,0.0
176,0.00164819332191307,0.008574540709025996,0.8953807862810871,0.9789246966290297,0.0
177,0.013267919364419591,0.05783957634329975,0.3746777069327377,0.7990835623007716,0.0
178,0.017912367789700977,0.10379864061939795,0.1465720205097663,0.6639954533171617,0.0
179,-0.007483137280418482,-0.037376929979314376,0.6125062869650232,0.9127275823006903,0.0
180,-0.017131239811370515,-0.0781858966130354,0.2759158903941753,0.7319266290094169,0.0
181,-0.006551910844740387,-0.033415795109154385,0.6694553238222186,0.9328322328442706,0.0
182,0.02449020262814657,0.11742865400650265,0.1303247883826413,0.6438682169617683,0.0
183,0.007843471683205407,0.03287744634482209,0.6186778261948862,0.9139558796060818,0.0
184,-0.008650958997240514,-0.035996717341331204,0.5859788604078895,0.9047107367343309,0.0
185,0.013622383752151648,0.06204404969696834,0.3696134873546465,0.797433087583049,0.0
186,-0.0038526609903099304,-0.018704443103637374,0.7831428899014969,0.956510399879691,0.0
187,0.02615130163590749,0.14792729870137455,0.045108281508990884,0.5040956748698306,0.0
188,0.009156789071858858,0.03855682312233186,0.5236085973003838,0.8726809955006397,0.0
189,-0.008325893143320494,-0.12148273294054826,0.10931477615412719,0.6168934721521367,0.0
190,0.008454184313934026,0.03891528547277415,0.5121757921782519,0.8676978618744366,0.0
191,0.018058403003274208,0.07483055131577002,0.183385294799571,0.6723258520253022,0.0
192,0.011496104325117327,0.06379257736129333,0.30534279862236047,0.7525971143460342,0.0
193,0.008665133080394991,0.04184505433969588,0.5120453201377162,0.8676978618744366,0.0
194,0.003648664452161023,0.016744233408578564,0.7968994144388867,0.9627629883354614,0.0
195,0.009755339074541031,0.05006896756131186,0.4314085911246509,0.8353931503682267,0.0
196,0.0032913379847402374,0.013703635697723739,0.8283108285597112,0.9637251967838635,0.0
197,0.021513622015699826,0.12745240022598256,0.059893216454651725,0.5514516751337073,0.0
198,0.0018858828160124193,0.009354028735405542,0.8977739372589233,0.9789246966290297,0.0
199,-0.04073135272938311,-0.17556537577492862,0.017140325896728204,0.4545187966249816,0.0
200,-0.02236330993832908,-0.10643728152950978,0.1966224557546219,0.6866503016945167,0.0
201,-0.0022426898188094976,-0.010849933020907181,0.8928746126016796,0.9786723536500268,0.0
202,-0.027365144263292028,-0.11059853915750195,0.11601765911179873,0.6263276209277874,0.0
203,-0.009371601650357018,-0.036822506401942956,0.5752883446909669,0.9004214987297469,0.0
204,0.007625983141984188,0.036186021365938424,0.6115892932544145,0.9127275823006903,0.0
205,-0.0020245001804481133,-0.009290868274442327,0.8843057962013805,0.9759676804531084,0.0
206,0.019817614640852882,0.10886652834063025,0.13826160786477248,0.6521182411762512,0.0
207,0.008329257687812801,0.03250650940999647,0.5795146447024466,0.9029837616837973,0.0
208,-0.008614405931021552,-0.03856843970590724,0.6152878843961537,0.9127275823006903,0.0
209,-0.010614824854434527,-0.1237385390732116,0.0948683182042012,0.5937059808214107,0.0
210,-0.005840877739416649,-0.028953562326892602,0.6291849855622353,0.9177452804834849,0.0
211,-0.004509945891407473,-0.02168899499808049,0.7154550077910979,0.9404864438767236,0.0
212,-0.012739283508512708,-0.06797722509702261,0.31107468699834506,0.7558824170053244,0.0
