3.623206683634499353e-02	-2.648966818218784561e-02	5.161511051632015901e-02	1.516438181271993757e-02	-1.649447199979636389e-02	2.585858199016443856e-02	-9.433431270979199951e-03	-3.426009733816570701e-02	-7.727317623348602810e-03	-3.877390011995569818e-02	-1.762882024150654037e-02	2.814958244419315733e-02	-1.003397414190024817e-01	-5.613438220781038351e-02	-5.265784493691854501e-02	-1.978233480288973944e-02	-1.042347159315958616e-01	-4.139765142206378035e-02	1.178084326250982902e-02	-3.853975944321814256e-02	-8.189149199319900596e-03	-3.796947029373571453e-03	9.716527792841215400e-04	-2.503881169355837849e-03	-6.445142193700470479e-02	-5.878716328446907669e-02	-2.276044050406538302e-02	-3.122169179275221043e-02	-8.309433386160490487e-03	-5.844125858789743500e-02	-1.050924661957903378e-03	-2.008425077060227437e-04	-7.076442884016331120e-03	-5.065668139527016584e-02	2.281537856891183852e-02	-3.514267929723030592e-02	3.508684920378109251e-02	-1.224763427262220983e-02	-2.393512280487744559e-02	-7.195844717206916104e-03	7.076150290542641830e-04	-4.413931050506547660e-02	-5.071306430601334181e-02	4.722587881505344726e-02	-1.612981872853070080e-03	-4.330282219578013292e-02	-5.334536263617375290e-02	1.878364208825719986e-02	-4.859454675946686675e-03	-3.016575720265893962e-02	1.331239490546555840e-02	-1.453058000444490058e-02	-3.844001682641830925e-02	-2.226646545823591020e-02	2.612204518494377903e-02	-7.147667450036881975e-02	2.774787743535063814e-02	1.087169525207498481e-02	-2.890147183961069149e-02	-3.347692468621447925e-02	-4.560655856008903608e-02	4.388974799903618690e-02	-7.166650007826486091e-02	-1.487532890927621351e-03
-2.648966818218784561e-02	-1.192609243015731353e-02	7.061586175807489651e-02	3.019089823968588993e-02	1.253757422104541039e-02	4.366283646969456450e-02	-8.514064401636917134e-02	-7.247906938152627598e-02	5.927350554080907524e-03	-1.102824729995821075e-02	1.119698474185363973e-01	7.178572320413434404e-02	-1.837982429621606850e-02	-2.702698458344918175e-02	-1.545990377902874916e-03	2.569102035886448171e-02	-1.087839281443840622e-01	-4.211337641260304299e-04	7.976722135590980090e-02	4.139983104310515638e-02	4.324320614386683442e-03	1.277473820250343839e-02	-4.596688759433911753e-02	7.413278137233891840e-02	4.075150304129945833e-02	-7.241353490616120325e-02	-1.291282075104475957e-02	6.442675123844486540e-02	7.670741430844790765e-02	-8.140509937432163778e-03	4.899801402219625124e-02	-1.738168051856160690e-02	4.356367431998663803e-02	-9.926214127455324984e-03	5.659151531639428773e-02	3.064582511281896751e-02	8.668583466520242420e-02	6.934305342690624818e-02	-7.621322910826289210e-04	9.198305307572408884e-03	-4.197990956868618423e-02	-6.994440611787638984e-03	1.888283104579374649e-02	8.303574608005299951e-02	-7.230190397091891541e-03	-1.348813416360561401e-03	-6.657651162687501512e-02	7.333823165142173972e-02	-4.534051679219851944e-02	-1.635830838600470238e-02	-7.347489830209055772e-02	1.522622704485003878e-02	-6.234882342761826485e-02	-5.109105004292007618e-02	-3.759004943814994726e-02	-5.391666943947072410e-02	8.551765777690534254e-02	6.697662954837914351e-02	2.398780945566299921e-02	-3.428287803748063245e-02	3.416863103643183464e-02	4.727974986332487278e-02	1.494608277096312610e-02	6.145733570803892792e-02
5.161511051632015901e-02	7.061586175807489651e-02	-1.817456860021926177e-02	-2.548156973536588876e-02	-4.651835603911623832e-03	-8.919740162522480503e-03	-1.557834650463853221e-02	-7.519559398521834248e-02	2.628298833659747230e-02	-5.295903643884032619e-02	3.303657456422123828e-03	1.522959216033323640e-02	-4.241518458788771928e-02	-3.080129308359089851e-02	1.568892439440051217e-02	2.209624690818406262e-02	-7.592884766267879448e-02	8.103496075166605195e-02	8.911313377668258345e-03	-3.413688360049860898e-02	-2.690941577799916065e-02	-1.649692353262149219e-02	4.513209105083227507e-02	1.979743625467778045e-02	-8.601890026086741331e-03	-5.622810851515888664e-02	-8.079432996839897019e-02	-1.544922642828856557e-03	-5.783794061247423887e-03	9.108476437179414964e-03	1.553245288418865673e-02	2.945655223496053410e-02	4.139674198100165570e-02	-4.980010724374073217e-02	8.419347123230051799e-04	8.213441243478227308e-03	-2.079206429802336192e-02	2.131751918595208711e-02	-3.860193155143028243e-03	1.755533238086865247e-02	-9.468117487766139484e-02	-1.198665218327595733e-02	-2.828079575108705113e-02	2.831758255503719762e-02	-5.883004156673101847e-04	3.332984824727852624e-02	-1.958776050573331901e-02	-2.385240965630243751e-02	-1.343292090629748595e-02	-2.482203411092712489e-02	4.844458290135376932e-02	-2.809335405008574899e-02	-5.003398172076048422e-02	-3.794965800282370377e-02	-4.906618115735680852e-02	-3.889792477088774986e-02	-1.070939910236623493e-02	6.737294120674674688e-03	-6.881750713991767465e-03	2.434597736882745944e-02	-1.161867411752753702e-02	2.060584362219660196e-02	-4.898810439341592937e-02	9.697070739488874991e-03
1.516438181271993757e-02	3.019089823968588993e-02	-2.548156973536588876e-02	7.002626746759063603e-02	-6.767449184612708835e-02	9.482690130369716974e-03	3.571848947869038331e-04	-5.002499079123629011e-02	1.582669973367999139e-02	-2.500874403734626092e-02	-2.659003676603234959e-02	3.058206752706649906e-02	-2.633906357605057813e-02	4.054157966686695175e-03	-2.768575237726627822e-02	-1.278293587066147569e-02	-6.361462261629854953e-02	4.860199799775737767e-03	1.167889484793079025e-02	3.332424744903333957e-04	1.052449096491329256e-02	-1.420042624745808391e-02	7.146011078672173666e-04	-2.391018221585451686e-02	-6.003301984695530447e-02	-1.038132885567901419e-02	-9.703847697345600876e-02	-3.737126375180357951e-02	-2.209385509813509979e-02	-9.159388921360828162e-02	-2.574173848786918614e-02	6.493416027985816907e-02	-6.980433472765243397e-02	-7.394589692818354099e-02	-5.293062670849296714e-02	1.556314861118119133e-02	5.341451842075527895e-02	-3.209810796891893192e-02	-1.507886902787589078e-02	-2.720762454676205894e-02	-3.611735032701714199e-02	-6.685902683793960855e-02	-1.114934677680482211e-01	6.393274195859806330e-02	1.628054721290615736e-02	1.693398240755761633e-02	-2.927887863140928373e-02	-3.198695846192415454e-02	-2.915590222677678228e-02	1.991839174935917944e-02	5.479575088417912299e-02	-1.350608483063546472e-02	-2.749722594181379029e-02	-1.382419753627805135e-02	2.627491432659682241e-02	-3.044582284636801126e-02	-8.032437505602113906e-03	-5.548186078592043380e-02	-5.267396453990073890e-02	-5.356663672694063003e-03	-5.951089125782332151e-03	5.133662753447701399e-02	-4.248168408604379581e-02	-1.180050676613519055e-02
-1.649447199979636389e-02	1.253757422104541039e-02	-4.651835603911623832e-03	-6.767449184612708835e-02	-4.464095920640531734e-02	1.326645666747314732e-02	-2.633988037154774697e-02	-7.662013354096337825e-02	-6.717203956982869401e-03	-6.601447492700154851e-02	5.763865341658074015e-02	1.157082765552770731e-02	-6.230966042213434419e-02	-1.879319364618641311e-02	9.540126673673435947e-03	-2.003151112815582287e-03	-7.810109248820749916e-02	3.082373443403722824e-02	-2.393690080128084430e-02	-9.727485212558520389e-03	-2.961382153374975817e-02	2.315651972233464043e-02	-4.501860438538572012e-02	4.629363464141905693e-02	1.222492721940184220e-02	-9.382251368651098322e-02	-1.539227076760901584e-02	-1.671834331573609361e-03	-5.182802062236804147e-02	5.407369864831426676e-02	-4.694585062690529581e-02	-1.225593625125020319e-02	6.037586867437425703e-02	-3.396515868263970395e-02	1.142622768670904093e-03	8.942237506407156242e-03	-6.563738271310042005e-02	-2.692764271517429295e-02	-7.631681447213883862e-02	-2.163208917835982709e-02	-4.357876270242189848e-02	-3.898262138380627351e-02	3.531252274631093563e-02	4.450283009302560822e-02	-3.175479977634027007e-02	-2.193336424471344082e-03	-8.110756117167292056e-02	-3.117932592225716726e-05	-6.955943813383798358e-02	8.610784336567573957e-03	-9.895122597799902581e-03	-5.942720401906631533e-02	-8.391776621128080316e-02	-7.280643270723216598e-02	-6.615688568304162187e-02	7.395014127556387429e-05	-3.079548167968352429e-02	-1.522865229269087552e-02	-7.692741531804939831e-03	-5.974290316900606607e-02	-4.641763129477866762e-02	-6.500294470705719752e-02	-4.286359664905250305e-02	6.848692191491829312e-03
2.585858199016443856e-02	4.366283646969456450e-02	-8.919740162522480503e-03	9.482690130369716974e-03	1.326645666747314732e-02	2.540958353243629592e-02	-2.715243173936972287e-02	-5.884564388052550277e-02	-4.489099033150588391e-02	-3.321560233628281095e-03	1.993920780148940308e-02	2.292697137313993994e-02	-3.707595280739395954e-02	-3.135312621975025471e-02	-1.797841446039673968e-02	4.357007687091406234e-02	-6.495134740394076234e-02	1.439163933749225584e-02	-2.527339905506805970e-02	-2.577398406845686496e-02	-2.548015098705985748e-02	-1.057851256714971433e-02	2.340230896753338341e-02	1.819271850281472744e-02	1.823775866501677403e-03	-6.264940228244057774e-02	4.112703210177202223e-02	5.450075423443195149e-02	1.785343148214498313e-02	4.308225221614654654e-02	1.829043552230175812e-02	-5.805062761058914396e-03	8.356289968734705031e-02	-3.601213325972137808e-02	4.603263621793727417e-02	-2.093988566883659991e-03	-4.949205462186922339e-03	7.509553320711644109e-02	-4.805881501916031001e-03	4.370051914530043158e-02	-5.417717230794084904e-02	-9.723324362701502716e-03	2.077965095715737440e-02	8.941718843567846020e-02	-2.310406515054164861e-02	1.755681773186397454e-02	-2.225173063858879724e-02	-1.135453938219199710e-02	-3.099343496963061217e-02	4.728323901744787769e-03	1.207486925405644451e-02	3.495752692029869581e-03	-4.990523567131605054e-02	-1.842733359877794103e-02	-1.182598703067150661e-02	-2.656883608777050459e-02	6.943974608499933754e-02	2.152679774746551339e-02	6.101098671803609208e-02	-1.340299364898502044e-02	-1.449574268679849204e-02	-1.296466123653394406e-03	-2.853253192516347347e-02	4.005467924788955886e-02
-9.433431270979199951e-03	-8.514064401636917134e-02	-1.557834650463853221e-02	3.571848947869038331e-04	-2.633988037154774697e-02	-2.715243173936972287e-02	-2.148268176723125422e-02	-5.770951481686065199e-02	-1.909009861549061660e-02	-1.882987789175718032e-02	5.294937369294172580e-02	5.369725381144387077e-02	2.862302123793768541e-02	-3.724773437789675318e-02	3.674227188075344930e-02	5.268217187896353376e-03	-8.530420719364249782e-02	-3.609222363498140046e-02	1.281204414124752222e-02	1.442591657414389085e-02	3.208623310016227997e-02	-3.167578479793919932e-02	-5.292179169068055022e-02	9.016444669699981429e-03	-4.765935111521265102e-03	-2.412648537032373308e-02	-4.974859391219280114e-02	1.782500444056188404e-02	-4.603226223295084005e-03	1.474115216126792999e-02	3.795483241938529123e-02	-1.121266427933334531e-02	6.666230806924848540e-03	2.418436447916009341e-02	-1.817624350171364450e-02	-2.282162985758186616e-02	2.964349911074208588e-02	6.328587117194660328e-03	1.619226592326043768e-03	-3.504048387720673507e-02	-5.469766630306499740e-03	5.754466503769449515e-03	5.601114409668102312e-03	1.143164961692383352e-01	-2.614305626202828928e-02	-4.001601485991518325e-02	-1.079918543322819502e-01	5.624975486711807082e-03	4.059949761742006474e-02	9.514256703482208699e-03	-7.460167632642136781e-03	4.321284412971985317e-02	1.141363549189572391e-02	2.366741446175799415e-02	1.840221957383529616e-02	-8.407990559519970541e-02	5.969906586463828019e-02	2.106647032361347316e-02	-2.795645854490673432e-02	-6.408700156615759758e-02	1.860177889273968016e-02	-2.755833672047132768e-02	2.056862762478438994e-02	2.308971008713838619e-02
-3.426009733816570701e-02	-7.247906938152627598e-02	-7.519559398521834248e-02	-5.002499079123629011e-02	-7.662013354096337825e-02	-5.884564388052550277e-02	-5.770951481686065199e-02	-7.689514069769666504e-02	-8.452585805871383473e-02	-5.745179393806762458e-02	-3.085395771937730208e-02	-1.528812215261661500e-02	-1.450868113828381323e-01	-8.199709963540351143e-02	-5.223042182793052879e-02	-4.206524170777992122e-02	-3.901962602594649665e-03	-9.980530752248903403e-02	-1.223915930393168830e-02	-3.815891525178229798e-02	-1.112588738574557534e-02	-4.632267210134421997e-02	-1.125977729455110987e-01	-4.310524427096940059e-02	-1.059157909571641631e-01	-9.820534161156697917e-02	-8.751302787652118220e-02	-7.272124560290592343e-02	-5.426489511711787839e-02	-3.429606750193119752e-02	-4.630397654157950016e-02	-8.196177403539733897e-02	-8.644617868861154131e-02	-4.414939702361100199e-02	-8.333022075966876885e-02	-8.321647924717276434e-02	-9.714710163888579109e-02	-3.956677601554232232e-02	-6.087151629697815786e-02	-6.706184549112560733e-02	-2.168439491181402279e-02	3.175093327432067236e-02	-7.109603684187092154e-02	2.358781496307246067e-02	-9.277173380626656252e-02	-9.240402722481334818e-02	-1.608672168050107598e-01	-9.945408238115459321e-02	-1.225790534302801660e-01	-4.137060351960546861e-02	-9.873099643551658255e-02	-4.343595232100920522e-02	-1.005457250584638890e-01	-8.307924280938208672e-02	6.188908654654462493e-03	-1.470272538538224261e-01	-7.043947066914604815e-02	-3.638882957665678930e-02	-5.252098241580505089e-02	-6.763750370307169968e-02	-4.125292948176789015e-02	-1.006116523816416586e-01	-1.227567854422958182e-01	-1.059608511909690687e-01
-7.727317623348602810e-03	5.927350554080907524e-03	2.628298833659747230e-02	1.582669973367999139e-02	-6.717203956982869401e-03	-4.489099033150588391e-02	-1.909009861549061660e-02	-8.452585805871383473e-02	2.311066536925852205e-02	-1.876609660747873692e-02	-2.783260876468594477e-02	-4.857094211897688973e-02	-4.065153592033429741e-02	-1.541587798177795204e-02	-1.807861342991567977e-02	-2.987918673332366770e-02	-1.223073553774929045e-01	-3.869612232213257008e-03	6.062393773944959458e-02	-2.904679831492003317e-02	3.330281567082890581e-02	9.762580266119913475e-02	-2.181821483030323833e-02	4.696936138584530823e-02	2.439108227444468369e-03	3.052950688393317111e-02	1.959963835326204371e-03	7.526591594350012793e-03	-2.177582337490949899e-02	-3.563515365152793157e-02	5.160495605982869105e-02	8.387482561335684456e-03	1.791695696062117760e-02	-9.433142496577461011e-02	5.691067460198680553e-03	-2.701315149424432169e-02	4.148509259254524323e-02	-2.454320195975218111e-02	-1.340346645134603970e-02	2.576702212783114898e-02	-5.510231690057338511e-02	-2.402249649180825120e-02	-1.443614488961349196e-02	-3.716299863448869339e-02	3.444600532673341986e-03	-3.372575881518644070e-02	2.176422629372279025e-02	-2.145817917591007901e-02	-3.315418376112293231e-02	-9.451600940797919015e-02	-6.573440697990758086e-02	-6.601936781671656485e-02	-8.118905457635768042e-02	-1.413082772808348098e-02	-1.094196140720187990e-02	-1.955192518142258307e-02	5.473216183285532083e-02	-1.912773676572934387e-03	1.184721961679620350e-02	2.310534596474633079e-02	-2.634980997598099228e-02	1.804471563140104887e-02	3.174263248157576517e-02	-5.173970758330004305e-02
-3.877390011995569818e-02	-1.102824729995821075e-02	-5.295903643884032619e-02	-2.500874403734626092e-02	-6.601447492700154851e-02	-3.321560233628281095e-03	-1.882987789175718032e-02	-5.745179393806762458e-02	-1.876609660747873692e-02	4.277120416752587528e-02	-1.001870699723319408e-02	6.308608582289473854e-03	5.621446691686113328e-02	-3.208234592857048262e-02	-3.054621993776118413e-02	-6.557933035995651069e-03	-1.375807644058289203e-01	-2.993386842762037897e-02	-2.186411270723469941e-02	-3.515746058378219074e-03	-5.140681909058977817e-02	-4.582433370861752064e-02	-5.850536920758103721e-02	5.113575399288538409e-03	-5.879155722061220335e-02	6.398185199681910573e-03	-1.063594789266929380e-01	-6.116684618127388173e-02	-1.502945933582489763e-02	-4.683916377249293383e-02	1.446149998200340486e-02	-5.223862422131436700e-03	-8.599725287211233693e-02	-1.787102512061176235e-02	-6.234005440528123804e-02	-1.511371295306406654e-02	-1.931541494862594466e-02	-1.178051544419775592e-04	6.214868206984294763e-02	-7.533293881444380613e-02	-4.094141992854523349e-03	3.201488267866842152e-03	-1.101350330861021465e-01	3.298440818936913821e-02	-1.029924583473268429e-02	-3.649484800062392093e-02	-6.808904445265925864e-02	-8.633341707479229299e-02	5.033663478190227719e-03	2.753719492477370301e-02	-2.360363363308540241e-02	4.644833752673543925e-02	3.668722404117676777e-02	3.940148417545127901e-03	2.498059042424809195e-02	-3.787937583556537369e-02	-1.814063995813918612e-02	-7.114866997020637129e-02	-5.096428476116080658e-02	1.430127448019056016e-02	9.371196683276622474e-02	-2.959023267617058583e-02	1.394553569058413350e-02	-6.377732802201724338e-02
