,betas,betas_std,pvalues,qvalues,reject
0,-0.0004331842607641466,-0.010457718540743718,0.012028621146630726,0.05095627695517701,0.0
1,-0.000564937444787856,-0.0025360699933584356,0.5502906513708326,0.6862137619012779,0.0
2,0.00010506423906826351,0.0015246702637277177,0.7107299143921821,0.8029974046364687,0.0
3,-0.0026735352304316094,-0.01442493418963901,0.0016022273165036886,0.012118664793918809,1.0
4,0.00031371161228176684,0.0015598998814434122,0.731986119232157,0.8154960514209354,0.0
5,-0.0005719918230550602,-0.011126749847289424,0.02501962485945667,0.08407240663597718,0.0
6,-0.0016759745661713006,-0.007720280529923204,0.07131511121480306,0.17869732914412198,0.0
7,0.0010672289224867165,0.004814853019796676,0.23969678137295122,0.39853661491266074,0.0
8,0.0009186274350014489,0.004724252675942007,0.3231963662544616,0.48926378588739455,0.0
9,-0.0007176478774313692,-0.01789186017493779,3.6894791339398e-05,0.0007523643724112533,1.0
10,-0.001734575799200009,-0.008948641784298033,0.05975710050863746,0.15894471746542957,0.0
11,-0.001134648788731635,-0.00556065585116089,0.22313851709476823,0.38282847812437165,0.0
12,-0.0007558913395961064,-0.0038592408032034975,0.4149739132151501,0.57241982354325,0.0
13,-0.0020372019798280887,-0.009861636355015496,0.03194006381215516,0.1011386695632555,0.0
14,-0.0005067729128587367,-0.007567347431709281,0.13782756520856201,0.27874877351000693,0.0
15,-0.0007209413571176244,-0.0037348053685302045,0.4250961388492821,0.579423308523268,0.0
16,0.00038750966130467635,0.0019461172716533528,0.6710509106066361,0.7732885839677579,0.0
17,-0.0031969776976874345,-0.01577964083765837,0.001380243990791541,0.010792885341527841,1.0
18,0.0013635942909959071,0.006735927962508927,0.152313124430685,0.2972307506194985,0.0
19,0.001158436288818646,0.005216711810507175,0.2816189328317873,0.44342723716133053,0.0
20,-6.638600410675285e-05,-0.0015010513890624075,0.7574479275259786,0.834271076156006,0.0
21,0.00026942843666739663,0.0012523902383370887,0.7754973656303396,0.8489655371111086,0.0
22,0.0022184871984371303,0.009485803704695674,0.023472190909299712,0.08123487036829186,0.0
23,0.0014985871587182087,0.0076579886048581,0.08833693497877093,0.20547842366621147,0.0
24,0.0008080475722464592,0.0037418785806682987,0.38502321831882147,0.5451656188585082,0.0
25,-0.0006242189595194525,-0.002747080114087052,0.5602063005006445,0.6931761481507082,0.0
26,0.000331264008282332,0.0015953270813410555,0.7273445205027271,0.8142500552452488,0.0
27,-0.0009565254916208247,-0.013696738059139357,0.0017875944365397084,0.012955388250880115,1.0
28,0.0007196350545627639,0.004156960999773841,0.364488687847772,0.5270754156052126,0.0
29,-0.0010020483479297117,-0.00512343773475279,0.2492798028952261,0.40903429549320774,0.0
30,9.472883304874132e-05,0.0005359807468064171,0.9139820182874915,0.9439337626802295,0.0
31,-0.0007261508882299738,-0.0040175486003698625,0.3992559479543112,0.5584750314357547,0.0
32,-0.0029460097972961855,-0.017262268860721297,0.0003344146084965922,0.004067733249549192,1.0
33,-0.0011533018095106664,-0.006650038059737556,0.18013276966868613,0.3330332710210462,0.0
34,-0.00041709985755639036,-0.0022861841655027826,0.61769003791821,0.7362723661145425,0.0
35,-0.0010927372696955017,-0.030914687747026492,3.572473879470339e-09,4.6557367426763657e-07,1.0
36,-0.001202396825442287,-0.00627679555132279,0.16663401194274666,0.3176890420173355,0.0
37,-0.0005120250469259997,-0.002325403574937356,0.587751365368866,0.7107690930042101,0.0
38,-0.002858561815768757,-0.012825268509808169,0.0103730250354075,0.04551875964904557,1.0
39,-0.002134955801943339,-0.010204571481099278,0.03351191253638421,0.1040369822025062,0.0
40,-0.00043096264415369296,-0.0019159016709515962,0.7078660073591547,0.8001963561451314,0.0
41,-0.005020628245156489,-0.02119767681062249,2.686176464435786e-05,0.0006073094615246125,1.0
42,0.000803232795486133,0.003653406624415507,0.4332595718012521,0.5858456326613133,0.0
43,0.0008982841079894127,0.004588551181682237,0.3803435450441437,0.5411180394608884,0.0
44,-0.000738080394483461,-0.01261648549549196,0.014260539864542482,0.057595966831550216,0.0
45,-0.00023760611083408325,-0.0010948489814338216,0.7906580188422683,0.8610307220900094,0.0
46,0.0013197754854779064,0.005688201078658786,0.14205644453367108,0.2832956899616835,0.0
47,0.0007708998511389702,0.004041984035852583,0.3604372841159923,0.525881865648513,0.0
48,-0.0006195236505319509,-0.0028974487805132265,0.5112290186745844,0.654373143903468,0.0
49,-0.0008441654495101748,-0.0038700183597317494,0.3943461419352733,0.5542161994766003,0.0
50,-0.0006865323135555159,-0.003369813201452524,0.45054795158341165,0.6004062455627945,0.0
51,0.0019602493479532745,0.008559474550652611,0.051793757419151966,0.14360713027124725,0.0
52,-0.00046989401013869457,-0.0026678875793084726,0.5562279724858787,0.6903067916292528,0.0
53,-0.0018117777502826395,-0.008268509719624917,0.09007903751139353,0.20818266447077613,0.0
54,-0.0005292763768175728,-0.008014309638162343,0.07405273771295855,0.18264997050710852,0.0
55,-0.0012195509919106142,-0.006422338198666359,0.19979670520484658,0.3551941425863939,0.0
56,0.002626744869750911,0.01300577134340684,0.004483110629130854,0.024999651765662673,1.0
57,0.0012264063508626093,0.006577899929903173,0.1747512761489489,0.3264566709189297,0.0
58,-0.0013515938099232041,-0.006981990994343855,0.15831262993948406,0.30546407261050723,0.0
59,0.0014302712399545904,0.006387615743204395,0.20480164709427867,0.3616192070934632,0.0
60,-0.0010113385264416542,-0.004904705527087736,0.3135656975553097,0.4778793924880952,0.0
61,0.0044341561449855165,0.02149397967427171,1.2705903001037417e-05,0.0003360156021574019,1.0
62,0.00013394846025615637,0.0008106261108287247,0.8769810078201152,0.9202228168492893,0.0
63,-0.0067283109379987095,-0.031140371999282195,1.185452486227211e-08,1.3698562063069994e-06,1.0
64,0.0005649948674618739,0.0026545602226168002,0.6296104283160147,0.7443217874407927,0.0
65,-0.0012057784735099231,-0.01909837255088822,0.00019303665859977113,0.0026072483758930124,1.0
66,-0.0008684049218628284,-0.004404104677179957,0.4032918806699274,0.5614773171308226,0.0
67,0.0016245890684838075,0.007883193897303685,0.11105873927973846,0.24214064748622222,0.0
68,0.0009483745567154984,0.004487709604492446,0.3901876104100789,0.5509777526496701,0.0
69,-0.0008307395575171917,-0.003932881735189712,0.45000359746824936,0.6004062455627945,0.0
70,-0.0012687225215618349,-0.005985882090767644,0.2649112945778059,0.42575704141008985,0.0
71,-0.002043270115811609,-0.009215628358990533,0.0767805874882971,0.18722581708752398,0.0
72,0.0035694241930925756,0.016439210017072974,0.001711173039859492,0.012621418166339517,1.0
73,-0.00011242809441484663,-0.0006442187981899796,0.9029196479173177,0.9371621096147809,0.0
